Year,Month,Day,Temperature,Humidity,WindSpeed,ActualIrradiance,PredictedIrradiance,Confidence,Explanation
2025,4,19,24.7,84.95,1.47,5.7185,5.54913069356635,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,4,20,24.8,83.94,1.23,6.2246,5.56144343707675,High confidence,Higher-than-average output is mainly due to low wind.
2025,4,21,25.49,81.09,1.07,5.9518,5.69874651941073,High confidence,Higher-than-average output is mainly due to low wind.
2025,4,22,25.61,77.42,0.82,6.1481,5.66219401562713,High confidence,Higher-than-average output is mainly due to low wind.
2025,4,23,25.07,82.23,1.36,5.5344,5.63483681829571,High confidence,Higher-than-average output is mainly due to low wind.
2025,4,24,25.15,85.26,1.46,6.0072,5.83376823190448,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,4,25,25.56,87.83,1.23,5.6777,6.29102293342172,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,4,26,25.5,87.98,0.93,5.5766,5.337434143508,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,4,27,25.3,82.92,0.95,5.8387,5.47872048626411,High confidence,Higher-than-average output is mainly due to low wind.
2025,4,28,24.44,88.75,0.74,5.455,4.74333348839701,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,4,29,24.78,86.79,0.85,6.4402,5.01243011543163,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,4,30,24.04,94.55,1.07,6.0516,4.89745796110454,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,5,1,25.02,85.46,1.19,4.3733,5.60651738177723,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,2,25.17,94.69,1.26,6.0475,6.05602376429458,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,3,25.29,87.71,1.63,5.5262,6.2144210124752,High confidence,Higher-than-average output is mainly due to high humidity.
2025,5,4,24.83,85.66,1.49,6.7776,5.63401197277245,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,5,24.49,88.76,1.06,3.8342,5.14138360642055,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,5,6,24.41,90.27,1.43,5.9962,5.5149401641435,Low confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,7,23.94,90.26,1.68,5.945,5.22291821077019,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,5,8,24.71,84.53,1.79,6.4481,5.04361113404319,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,9,25.22,79.76,1.7,7.2228,5.18624072159703,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,10,25.04,78.88,1.59,6.9881,5.3259725565554,Low confidence,Higher-than-average output is mainly due to low wind.
2025,5,11,25.15,81.91,1.84,6.9792,5.04382197901247,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,12,25.27,85.27,1.86,6.5448,5.23222565078195,High confidence,Higher-than-average output is mainly due to high humidity.
2025,5,13,25.04,89.21,1.9,5.7168,5.30256289358287,High confidence,Higher-than-average output is mainly due to high humidity.
2025,5,14,24.71,86.76,1.7,5.2034,5.35942124880337,High confidence,Higher-than-average output is mainly due to high humidity.
2025,5,15,24.94,88.21,1.5,5.591,5.92125307408112,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,16,25.14,84.63,1.74,5.7893,5.27101245516148,High confidence,Higher-than-average output is mainly due to high humidity.
2025,5,17,24.01,86.77,1.6,4.0675,5.40457329437725,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,18,23.42,87.3,1.53,4.4918,5.41211176899945,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,5,19,23.71,87.23,1.73,4.3735,5.3689722912815,High confidence,Higher-than-average output is mainly due to high humidity.
2025,5,20,23.07,86.01,2.73,4.4657,4.27537476942987,High confidence,Lower-than-average output is mainly due to high humidity.
2025,5,21,23.29,81.44,2.78,4.7527,5.14904923657281,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,22,24.52,82.62,2.25,4.0318,5.37651037650159,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,23,24.67,88.95,2.75,4.2264,4.55537960179826,High confidence,Lower-than-average output is mainly due to high humidity.
2025,5,24,23.98,90.25,2.55,1.848,4.10687229765204,High confidence,Lower-than-average output is mainly due to high humidity.
2025,5,25,23.61,91.4,3.51,1.6099,2.92825937758996,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,26,23.85,90.18,3.93,1.368,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,27,24.71,93.14,4.09,3.0259,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,28,24.62,91.58,4.36,2.6117,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,29,23.99,91.78,4.26,2.0045,0,High confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,30,22.62,90.21,3.98,1.6008,2.03881076993738,High confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,31,22.97,89.57,2.93,3.0713,4.24765880982497,High confidence,Lower-than-average output is mainly due to high humidity.
2025,6,1,23.93,89.38,2.58,5.6294,4.33153029883762,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,2,23.88,92.46,2.19,5.0786,3.87087575007996,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,3,24.23,89.67,2.27,4.8814,4.27218834329265,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,4,22.88,89.29,1.79,5.136,5.35879169140099,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,6,5,23.45,86.12,1.72,6.523,5.44492427280924,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,6,6,24.14,89.45,1.98,6.1222,4.75501072193821,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,7,24.05,89.05,2.27,6.3502,4.47645570946691,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,8,24.08,89.52,2.54,5.6239,4.2310491330377,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,9,23.65,90.76,2.67,5.3546,4.16325723193689,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,10,23.64,91.25,2.8,4.819,4.01050696539089,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,11,23.08,93.11,2.87,3.288,3.58096345004276,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,12,23.52,90.65,3.28,4.2199,4.01214869588236,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,13,22.92,88.61,3.72,2.6038,1.26008644143312,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,14,23.11,90.29,3.73,2.0837,2.96202846760238,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,15,22.36,91.47,3.99,2.1586,2.7710554043046,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,16,23.05,91.12,3.89,2.7098,2.86919761063683,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,17,23.37,92.39,3.21,3.0523,3.67246799676378,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,18,23.41,93.6,2.48,3.2443,3.39396630198181,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,19,23.2,92.73,2.54,2.9822,3.8533289022929,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,20,23.29,93.46,2.51,4.6097,3.51776570497277,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,21,23.42,93.24,2.67,4.4892,3.38105401195307,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,22,23.54,92.45,2.69,3.9773,3.64025436142437,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,23,22.79,91.52,2.54,4.5276,4.33687185672507,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,24,23.59,92.49,3.18,4.1962,3.30203840172309,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,25,23.44,92.78,3.14,2.3273,3.39223088862163,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,26,22.73,92.27,3.16,2.2195,3.91245139316394,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,27,22.41,91.62,2.45,4.3951,4.29321491604232,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,28,23.02,93.26,2.72,3.7236,3.59567819409718,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,29,22.94,91.16,2.37,5.0122,4.56320616853267,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,30,23.02,94.39,2.38,4.7695,3.42776045069634,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,1,23.11,93.57,2.55,3.8993,3.54295212674851,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,2,22.69,91.83,2.95,3.2686,4.01951726046301,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,3,22.13,90.91,2.57,4.23,4.14524293829864,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,4,22.16,92.82,2.36,4.2778,3.93268142441394,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,5,22.89,92.24,2.54,3.9967,4.1312675200834,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,6,23.21,92.35,2.97,4.1357,3.86591431041916,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,7,23.25,91.92,3.18,3.546,4.00435762266351,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,8,23.35,91.92,2.88,4.7268,3.96358174715813,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,9,23.58,90.86,3.13,4.9138,4.11337562071124,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,10,23.4,91.46,2.79,4.267,4.09523023943073,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,11,23.35,92.58,2.91,4.4362,3.67789860936285,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,12,23.19,92.36,2.96,4.7412,3.87031723982294,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,13,22.69,92.87,3.04,4.0824,3.70583612961787,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,14,22.01,92.13,2.66,4.151,3.75301577597989,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,15,22.25,91.21,2.93,3.7939,3.83561599952197,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,16,22.38,92.63,3,2.0359,3.6722023908171,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,17,22.38,92.13,3.27,3.6442,3.70566693122123,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,18,22.58,93.33,3.58,3.2894,3.35203770249907,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,19,21.95,93.79,4.2,2.645,2.36545898955373,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,20,21.69,94.2,3.26,2.9093,2.86970815796285,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,21,22.11,93.44,2.61,2.508,3.48620886663699,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,22,22.65,92.59,2.75,3.6331,3.87612340881926,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,23,22.26,92.43,3.24,3.39,3.60126881294736,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,24,21.61,91.89,3.17,2.6465,3.30007277960063,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,25,21.47,92.09,3.32,3.9497,3.23369375010434,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind and cooler temperature.
2025,7,26,21.65,94.52,3.44,1.591,2.6831815619239,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,27,21.68,92.11,2.84,3.5268,3.44229112849408,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,28,21.98,91.11,2.79,5.3647,3.78518159763563,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,29,22.36,91.23,3.26,5.8618,3.61170050135329,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,30,22.96,91.53,3.05,5.069,4.14281022415252,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,31,22.97,92.33,2.96,4.4654,3.9339356873546,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,1,23.01,92.61,2.66,4.5173,3.90134612261439,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,2,22.59,95.16,2.42,2.645,3.14847833769326,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,3,22.27,94.77,2.54,4.2257,3.11806172547372,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,4,22.77,94.74,2.23,5.6496,3.59172659670915,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,5,22.24,94.64,2.63,2.6988,3.05969120403516,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,6,22.12,92.13,2.53,5.719,3.93147953713019,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,7,22.48,93.1,2.36,4.1532,3.9965002407784,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,8,22.78,93.29,1.81,3.8926,4.64289885756512,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,9,22.14,94.32,1.66,3.8969,4.23876278990948,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,10,21.8,95.86,1.63,4.2871,3.72195234920637,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,11,21.78,90.89,1.68,3.857,4.53273764864,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,12,21.52,91.05,2.14,4.2072,3.98941107578341,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,13,21.1,93.37,2.4,2.4228,3.09804982653829,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,14,21.62,92.83,2.44,3.7505,3.46681250498676,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,15,21.64,92.88,3.08,2.627,3.26916487133553,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,16,22.09,93.6,3.05,3.1087,3.20063351925983,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,17,21.89,93.94,3.05,2.5848,2.99710066349999,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,18,22.21,93.49,3.04,3.7318,3.29260170874996,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,19,22.37,90.69,2.98,5.0657,3.86053900020566,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,20,21.81,92.34,1.99,5.5157,4.14226382912125,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,21,22.85,90.36,1.72,6.2119,5.23032584949108,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,8,22,22.8,92.3,1.47,4.3716,4.85083054081105,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,8,23,22.72,91.39,1.62,4.1758,5.03015621194567,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,8,24,22.82,91.06,1.94,6.5237,5.01746894752402,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,25,22.52,91.59,1.85,6.5662,4.90456696363381,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,26,22.84,90.55,2.35,5.563,4.72056364845088,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,27,22.64,93.43,2.78,3.3751,3.53981017197107,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,28,22.17,94.48,2.97,2.1276,2.82318879946877,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,29,22.35,90.05,2.67,3.792,4.27028761426782,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,30,22.73,91.06,2.46,3.9559,4.50555259127122,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,31,22.93,92.92,2.42,4.5247,3.99988225771067,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,1,22.54,91.99,2.78,4.8161,3.99861805363431,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,2,22.56,90.87,2.7,5.3064,4.27406619109891,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,3,22.45,91.62,2.82,3.719,4.0082302402134,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,4,22.57,91.6,2.47,4.2437,4.33972503323761,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,5,22.91,91.05,2.38,4.4006,4.58330711899246,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,6,23.45,89.79,2.16,5.7125,4.84888683416817,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,7,22.86,92.18,2.12,5.4866,4.57402363401585,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,8,23.27,89.48,1.87,6.1548,5.26426620036868,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,9,9,23.67,91.08,1.4,5.6575,5.16506908063166,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,9,10,23.41,91.14,1.49,4.3082,5.1504224255137,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,9,11,23.09,91.11,1.76,6.0372,5.13202692756442,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,12,22.76,91.41,1.86,6.4786,5.00346053177121,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,13,22.66,91.03,1.8,6.0732,5.07696027434487,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,14,22.97,88.2,1.68,5.5375,5.43903512488762,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,9,15,22.78,90.34,1.92,5.3563,5.15547351948915,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,16,22.93,93.06,1.75,5.1766,4.76727945470708,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,17,22.64,93.85,1.73,4.5413,4.55383138470959,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,18,22.76,93.51,2.06,4.8456,4.26991103923723,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,19,22.42,92.08,1.29,5.1703,4.53416055060086,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,9,20,22.75,90.18,1.52,5.9062,5.10585369926924,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,9,21,22.8,91.72,1.75,5.4605,5.00905072167848,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,22,23.28,90.62,2.13,5.1646,4.81520269109914,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,23,22.99,93.31,2.17,4.1402,4.14621552546666,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,24,22.99,91.91,2.13,4.6286,4.61404151529293,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,25,22.39,91.02,2.15,4.5437,4.71067953937983,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,26,22.25,91.11,2.43,4.542,4.33311258615594,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,27,22.01,91.13,2.44,4.3241,4.14523419848736,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,28,22.05,92.71,2.04,4.2576,4.21728659442647,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,29,22.99,91.2,2.49,5.28,4.44184227864463,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,30,22.86,91.37,2.04,5.3309,4.85978221602497,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,1,23.25,89.78,1.98,4.8758,5.13400018606241,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,2,23.21,92.33,1.65,4.6706,4.98814448095591,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,3,23.82,89.71,1.38,5.8639,5.26189104020658,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,10,4,22.53,90.43,1.26,4.2103,4.71730283632715,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,5,22.89,89.35,1.25,5.3438,4.92531580326233,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,6,23.1,89.64,1.33,6.457,5.04440872307562,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,7,23.32,88.18,1.12,5.3364,4.99685636317013,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,8,23.91,87.59,0.82,4.9063,4.88670300042776,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,9,22.93,96.27,1.44,4.9586,4.43988123936268,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,10,23.16,87.93,1.09,4.7302,4.96186958103211,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,11,23.61,88.49,1.25,5.4542,5.15040440023142,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,12,24.23,88.73,0.81,5.9179,4.81896370775243,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,13,24.17,90.12,0.72,4.5182,4.66425616336111,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,14,23.59,89.6,1.27,4.0325,5.10787741686401,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,15,23.33,90.17,0.98,4.0502,4.77189903175533,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,16,22.81,94.88,0.86,3.5114,4.32241537366591,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,17,23.25,94.85,1.01,4.3836,4.5923256754187,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,18,23.41,94.28,1.04,4.543,4.68240943452454,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,19,22.7,93.67,1.33,4.555,4.56709988829659,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,20,22.72,93.77,0.86,4.7856,4.32116384706806,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,21,22.58,91.17,0.55,2.333,4.30178188706696,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,22,22.39,95.42,1.89,4.0966,3.88070883045509,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,23,22.89,91.46,1.74,4.6178,5.0718063149224,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,24,23.15,95.21,1.57,3.5309,4.55665040294205,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,25,23.18,92.19,1.53,4.6464,5.01224479417301,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,26,23.45,89.86,1.32,5.1811,5.10812125992377,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,27,22.31,95.54,1.65,1.3018,4.11349919979086,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,28,22.8,93.92,2.34,3.3742,3.74869318525288,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,29,23.21,91.66,2.25,4.5744,4.46740116972087,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,30,23.12,89.13,1.48,5.4552,5.24585360293634,Low confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,10,31,23.02,87.97,1.31,6.0526,5.12371987777144,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,1,22.88,87.21,1.3,6.2724,5.14316489665292,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,2,22.25,87.47,1.42,5.9652,5.07525032908024,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,3,23.1,89.23,1.43,5.1883,5.18243053712091,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,4,22.91,90.5,1.72,4.903,5.22103465329293,High confidence,Higher-than-average output is mainly due to high humidity.
2025,11,5,23.29,90.36,1.7,4.907,5.24880985433662,High confidence,Higher-than-average output is mainly due to high humidity.
2025,11,6,22.34,87.03,1.55,5.3419,5.2666386971097,High confidence,Higher-than-average output is mainly due to high humidity and low wind.
2025,11,7,22.04,87.49,1.13,5.4816,4.7743019709919,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,8,22.95,88.33,0.84,4.6697,4.73830592628248,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,9,21.61,91.97,0.85,3.0914,3.79583120393536,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,10,22.06,88.14,0.81,2.5997,4.52266661526692,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,11,22.97,90.01,0.57,3.726,4.49826766293662,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,12,23.28,89.85,0.54,3.1956,4.54337262644086,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,13,22.47,88.67,1.08,5.053,4.72619330595904,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,14,22.64,89.67,0.85,2.9803,4.55622738342562,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,15,21.64,85.66,0.73,4.506,4.72069229168555,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,16,22.5,86.91,0.85,5.3244,4.7930420606371,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,17,22.43,88.58,0.99,3.1901,4.66978852199224,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,18,21.84,93.14,0.94,3.6763,3.84600533160512,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
