Year,Month,Day,Temperature,Humidity,WindSpeed,ActualIrradiance,PredictedIrradiance,Confidence,Explanation
2025,5,7,29.06,76.4,3.64,6.7579,7.24460395120447,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,8,29.15,72.66,4.48,7.0279,5.41254322187935,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,9,28.97,69.58,4.11,7.3231,6.45056912134757,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,10,28.91,71.65,3.49,6.8287,7.19028987357023,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,11,29.03,76.65,3.02,7.0822,6.28355879320749,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,12,28.88,80.57,3.12,6.8299,5.9076393551868,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,13,28.21,84.99,3.3,5.3292,4.94399532245733,High confidence,Lower-than-average output is mainly due to high humidity.
2025,5,14,28.29,81.76,3.81,5.231,5.14255501306839,High confidence,Lower-than-average output is mainly due to high humidity.
2025,5,15,28.5,80.08,2.57,4.9082,5.64205806324038,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,16,29.18,77.18,2.84,6.0526,6.1627251286139,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,17,28.52,76.9,3.2,4.8746,5.8988494786434,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,18,27.41,78.4,2.52,5.003,4.98745221266705,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,19,27.23,87.06,5.41,4.9502,2.05509580042192,High confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,20,26.78,88.14,7.73,2.1101,0.86647202116722,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,21,27.94,78.09,5.17,2.9525,0,Low confidence,Lower-than-average output is mainly due to strong wind.
2025,5,22,28.61,77.38,3.67,4.9414,6.40263726484279,Low confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,23,28.51,82.99,4.38,3.6115,5.77485962188565,Low confidence,Higher-than-average output is mainly due to high humidity.
2025,5,24,28.18,84.05,5.55,1.2526,3.37312613580192,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,25,27.6,85.8,6.16,2.5754,0.225342349884422,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,26,27.64,84.38,6.02,0.9406,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,27,27.94,89.94,6.04,2.7254,1.83128707715904,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,28,27.83,89.27,6.34,3.1553,1.71258764744368,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,29,27.61,84.09,6.01,1.7292,0,High confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,30,26.95,85.23,6.05,0.8647,0,High confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,31,27.25,86.18,4.76,4.5934,2.74146779237345,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,1,27.45,86.52,3.76,5.9054,3.96690665734143,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,2,27.48,87.17,3.24,5.4624,4.43976592459746,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,3,27.68,87.09,2.9,4.6445,4.77685327413455,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,4,26.94,83.21,2.15,5.7,4.8371501882591,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,6,5,27.17,82.62,3.13,6.4589,4.68930439533668,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,6,27.29,86.39,3.86,6.5707,3.92983622364535,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,7,27.35,85.81,3.74,6.5758,4.07649322661188,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,8,27.56,86.15,4.83,6.3439,2.87236670117805,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,9,27.44,84.56,4.72,5.8253,2.58231476727407,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,10,27.36,86.1,4.9,4.788,2.56720159365342,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,11,27.07,89.94,4.85,2.8375,2.66505977714715,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,12,26.54,89.04,5.61,3.5779,2.42216752792776,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,13,26.75,87.93,6.24,2.8788,1.50258661937205,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,14,26.56,88.68,5.7,1.5919,2.27086123796061,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,15,26.55,85.6,6.19,1.4131,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,16,26.64,87.57,5.04,2.6448,2.67693234163687,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,6,17,26.86,91.13,3.7,1.8206,3.67397897185753,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,18,26.85,91.16,2.87,4.3716,4.48833853627229,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,19,26.98,90.95,3.32,3.8362,4.05854247154082,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,20,26.93,90.42,3.93,4.98,3.5039200195245,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,21,27.02,89.24,4.6,5.1341,3.0070349128008,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,22,27.12,87.09,4.04,3.7339,3.7726297810571,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,23,26.69,91.27,3.38,3.3038,4.17897000970127,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,24,26.94,90.66,4.11,4.019,3.21209863788344,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,25,26.76,92.38,3.59,2.5596,3.56405113186146,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,26,26.61,91.89,3.51,1.8598,3.95958250008511,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,27,26.4,92.57,2.8,3.4819,4.51985144051497,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,28,26.63,92.21,3.47,3.017,3.89995328325376,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,29,26.63,90.67,3.39,5.1209,4.35120987700206,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,30,26.36,91.33,3.29,3.4766,4.47531667876478,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,1,26.36,91.12,3.34,2.9107,4.48186313301386,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,2,25.89,90.71,3.23,1.8319,4.59604152117794,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,3,25.98,87.33,3.12,4.5528,5.0677098102452,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,4,26.1,87.26,3.51,3.1874,4.94231811970994,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,5,26.16,90.76,3.06,2.7749,4.74151753726263,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,6,26.43,91.2,3.67,2.3952,4.12093063368767,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,7,26.36,90.88,3.85,2.8236,4.05654626900228,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,8,26.33,90.66,4,4.0135,3.95971923193655,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,9,26.37,90.16,4.3,4.621,3.68958745799986,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,10,26.38,90.3,4.35,4.3572,3.59238267144683,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,11,26.45,90.69,4.27,3.9461,3.54463519710396,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,12,26.16,91.62,4.15,4.8202,3.6148975556884,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,13,26.14,91.98,4.6,3.3307,2.91790665432948,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,14,25.84,91.14,3.29,3.1085,4.46269203356221,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,15,25.7,91.73,4.31,2.1946,3.38655847082776,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,16,25.79,93.04,4.96,1.8998,2.0324169840267,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,17,25.67,91.85,5.28,3.6907,1.99725669305451,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,18,25.74,91.87,5.76,2.5207,1.7507349524696,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,19,25.46,92.61,6.54,1.8293,2.29345851885362,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,20,25.26,91.83,4.95,1.997,2.36055391648359,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,21,25.35,90.89,3.62,2.8344,3.83935510655402,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,22,25.71,91.76,3.18,3.6521,4.30990105692839,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,23,25.48,92.09,4.48,3.6074,3.03191614519224,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,24,25.26,90.72,4.15,2.669,3.45033810721519,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,25,25.38,90.06,4.23,4.1393,3.49373935324697,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,26,25.17,91.78,4.79,1.3037,2.62304982755639,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,27,25.33,91.24,3.39,4.0987,3.86271634573204,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,28,25.46,91.41,4.03,5.3719,3.62829956353131,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,29,25.68,89.99,4.64,5.6839,3.20439994829461,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,30,25.79,91.8,3.68,5.2308,4.05192360331356,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,31,25.9,91.91,3.87,4.3339,3.89446247587211,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,1,25.65,91.93,3.88,4.0142,3.7849882103734,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,2,25.47,92.04,4.99,2.6837,2.27198296213487,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,3,25.29,93.53,5.04,5.4221,1.88098100730861,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind and cooler temperature.
2025,8,4,25.44,93.85,5.07,5.7372,1.60256472837247,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,8,5,25.06,94.81,5.54,1.944,1.10790705742513,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind and cooler temperature.
2025,8,6,25.26,90.28,5.09,4.6366,2.21216727048607,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind and cooler temperature.
2025,8,7,25.32,92.29,3.91,4.0793,3.51879199221086,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,8,25.26,92.17,3.39,3.9943,3.66979640751049,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,9,25.15,92.02,3.63,5.0738,3.54715458424221,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,10,25.01,89.59,2.78,4.5096,4.02590419700113,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,11,25.02,85.38,2.36,3.1128,4.7344463166221,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,12,25.12,86.03,3.07,4.5391,4.29076004810068,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,13,24.79,88.79,3.4,2.9606,3.4461879238741,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,14,25.21,89.77,3.14,3.3595,3.97753966367597,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,15,25.18,89.54,4.14,2.6587,3.39073317619916,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,16,25.15,93.45,4.04,2.579,3.29608660539434,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,17,25.13,92.49,4.4,1.6788,3.1174350222411,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,18,24.75,91.43,3.91,3.4082,3.50851201138865,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,19,25.22,90.96,3.42,3.7385,3.75421291298768,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,20,25.26,87.67,2.84,5.5126,4.46688588166573,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,21,25.51,88.92,2.89,5.9393,4.60428936269333,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,22,25.39,92.09,3.04,5.7377,3.98580891830779,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,23,25.59,89.32,3.22,4.4503,4.50572377110268,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,24,25.84,86.8,3.76,6.7642,4.64845142557187,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,25,25.66,86.97,3.54,5.3333,4.64030840318911,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,26,25.96,87.97,3.52,5.1718,4.83404828285351,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,27,25.73,89.83,4.29,1.6198,3.73796362190012,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,28,25.58,92.43,4.67,1.3546,2.68798686950959,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,29,25.75,90.14,3.55,3.221,4.40569295390444,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,30,25.96,89.94,4.13,4.4818,4.02614225158412,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,31,25.71,91.83,4.11,4.1345,3.60710449924535,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,1,25.59,91.34,4.37,4.8122,3.34355935019596,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,2,25.58,89.58,4.18,5.6033,3.77197499124196,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,3,25.59,90.93,4.03,3.0662,3.78562444488279,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,4,25.67,90.82,3.87,3.9317,4.00372463507387,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,5,25.67,90.38,3.41,4.183,4.37244441806989,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,6,25.89,89.73,3.19,5.857,4.75523206400388,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,7,25.91,89.19,3.78,5.9328,4.47617981483179,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,8,25.84,88.18,3.38,6.595,4.8165844164728,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,9,26.24,87.71,3.13,6.4423,5.07118799980849,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,10,26.35,87.52,3.47,4.5437,4.91468635703999,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,11,25.97,88.22,3.93,5.1031,4.45824286875827,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,12,26.11,86.87,4.2,6.2791,4.20084139698242,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,13,26.19,87.24,3.72,6.3161,4.77590227608224,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,14,26.04,86.28,2.59,6.0989,5.06790221256695,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,15,25.98,87.48,3.34,5.8195,4.98509676521515,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,16,25.89,89.95,3.55,4.8401,4.53690123369027,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,17,25.75,92.04,3.93,4.3994,3.76227109775542,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,18,25.75,91.6,4.69,5.243,2.89732070557659,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,19,25.87,88.74,2.64,5.8349,4.94440315660474,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,20,26.17,86.69,2.91,5.4998,5.14154401333635,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,21,26.15,88.47,3.49,5.5855,4.8521741275579,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,22,26.09,88.85,3.43,4.56,4.83940827386924,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,23,25.93,88.09,3.12,3.5556,4.98237343173398,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,24,25.73,88.04,3.04,5.2524,4.86179334629099,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,25,25.88,87.13,2.84,5.6412,5.05891193144887,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,26,26.02,88.98,3.61,5.3273,4.6871574469665,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,27,25.92,89.58,3.99,4.452,4.22428832387351,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,28,26.33,88.04,3.78,4.8437,4.61862700718367,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,29,26.55,85.46,4.31,5.5889,3.74889496471951,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,30,26.19,86.66,3.5,5.4898,4.98733244015699,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,1,26.38,86.43,3.07,4.5739,5.11433804263272,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,2,26.6,86.93,2.78,4.6942,4.98083800182954,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,3,26.76,86.26,2.43,6.1543,4.8439991036094,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,4,26.72,83.53,2.3,5.8747,4.83758574440533,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,5,26.41,87.29,2.49,6.4457,4.92937155866927,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,6,26.3,85.06,3.82,6.707,4.68766026286363,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,7,26.45,83.3,3.73,6.407,4.67363180426391,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,8,26.74,86.09,2.48,6.0974,4.86688897974496,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,9,26.32,87.56,2.01,5.6803,4.75923214704063,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,10,26.6,91.62,3.47,5.13,4.08294106166655,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,11,26.07,91.81,3.32,4.8818,4.40945027019481,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,12,26.77,86.59,1.85,6.2071,4.74532770956071,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,13,26.97,85.99,2.64,5.0878,4.85216343866564,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,14,27.22,87.17,2.6,5.059,4.79119710020582,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,15,27.44,86.63,2.75,4.1489,4.79169858274783,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,16,27.27,86.38,2.05,4.6781,4.84338856726421,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,17,27.59,85.66,1.91,5.9251,4.94646171657715,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,18,26.99,89.48,2.01,4.4033,4.75901917260786,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,19,26.91,86.88,2,4.8574,4.76233736892371,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,20,26.03,88.52,2.02,5.1624,4.86087385147952,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,21,26.1,88.27,2.67,3.9835,5.01028119136529,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,22,25.94,88.87,2.6,2.0902,4.95068348115388,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,23,26.73,85.52,2.89,4.2247,4.96679660799735,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,24,26.95,82.58,2.98,3.6626,4.82804616219481,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,25,27.23,83.67,2.67,4.6092,4.83587759189565,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,26,27.39,84.76,2.94,5.0753,4.74384953107913,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,27,26.13,91.64,3.31,1.5132,4.45415992954986,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,28,26.54,87.73,3.61,3.7411,4.6819644571926,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,29,26.65,85.87,3.75,4.8886,4.55285826712072,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,30,26.77,83.53,2.66,5.8346,4.92045746419487,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,31,26.97,79.03,2.49,6.1183,4.92444590464854,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,1,26.4,78.4,2.83,6.3938,5.13976232756503,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,2,25.92,80.39,3.12,6.247,5.39269038604805,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,3,26.5,85.99,3.93,5.9657,4.44111148952595,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,4,26.41,86.13,4.56,4.6164,3.41251153016991,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,5,26.35,85.72,4.67,5.813,3.13878556025549,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,6,25.64,80.16,3.71,6.3161,5.33870513284424,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,7,25.16,81.39,3.54,6.0578,4.6562363960001,High confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,11,8,26.21,84.06,3.09,4.6663,5.20500989531911,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,9,25.93,74.78,2.6,5.8032,5.60280846597045,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,11,10,25.81,78.05,1.89,4.4568,4.91193412160779,High confidence,Lower-than-average output is mainly due to low wind.
2025,11,11,25.97,78.38,2.96,5.3018,5.49124170765474,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,11,12,26.67,79.79,2.07,4.5077,4.90872803227473,High confidence,Lower-than-average output is mainly due to low wind.
2025,11,13,26.93,81.63,1.97,4.8094,4.88349377341428,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,14,26.14,90.6,1.54,3.5664,5.04323811725797,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,15,25.19,83.3,1.86,5.0364,4.71210797824147,High confidence,Lower-than-average output is mainly due to high humidity and low wind and cooler temperature.
