Year,Month,Day,Temperature,Humidity,WindSpeed,ActualIrradiance,PredictedIrradiance,Confidence,Explanation
2025,5,6,28.78,82.29,3.92,6.1303,5.7483112233654,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,7,27.85,81.42,4.34,4.643,5.22574919903354,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,8,28.94,77.52,4.14,5.1367,5.64263582874675,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,9,29.76,74.69,4.9,6.737,5.8902171433221,High confidence,Higher-than-average output is mainly due to high temperature.
2025,5,10,29.51,74.28,4.33,6.9115,5.78108184874961,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,11,29.42,76.44,4.55,6.6984,5.70484019656044,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,12,29.21,81.09,5.21,6.5854,5.61683227404335,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,13,28.94,82.72,6.25,5.2646,5.34475617525401,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,14,29.08,82.11,5.42,6.126,5.54934308815876,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,15,29.61,78.68,3.69,6.283,6.2108458264648,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,16,29.08,81.49,4.36,4.9459,5.79704083104485,High confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,17,28.71,82.61,4.34,2.298,5.54621503689137,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,18,28.98,81.43,4.14,4.7335,5.79628017320766,Low confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,19,28.38,83.27,4.33,4.5139,5.33021527322124,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,20,28.62,81.26,5.6,5.1202,5.02107033458091,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,21,28.74,73.52,6.23,4.1647,6.28060669843947,Low confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,22,29.19,76.14,5.26,6.0199,5.49208816830018,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,23,29.13,83.41,5.78,6.2897,5.83522227031352,Low confidence,Higher-than-average output is mainly due to typical mid-range weather conditions.
2025,5,24,28.68,84.16,4.72,1.9178,5.464118472463,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,5,25,28.47,85.99,5.99,2.0153,4.9619043152857,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,5,26,28.38,84.73,7.44,1.2706,4.17697433196343,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,27,28.13,89.7,7.64,2.0995,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,28,28.6,87.7,8.83,5.9354,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,29,28.26,89.39,9.05,2.8836,0,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,5,30,27.76,83.76,8.87,0.8194,7.79099226798894,Low confidence,Higher-than-average output is mainly due to strong wind.
2025,5,31,27.67,85.47,6.54,1.8602,4.09195669425823,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,1,28,88.67,5.64,6.227,4.61836213269265,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,2,27.68,91.23,4.76,5.6201,4.2261025073213,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,3,27.86,90.6,4.66,5.5301,4.31691332524704,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,4,27.61,89.27,4.13,3.1848,4.44908839227323,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,5,27.76,91.55,4.12,6.587,3.90450808395832,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,6,27.96,90.47,5,6.2266,4.44166993296753,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,7,27.91,89.12,5.16,6.5618,4.70599991202929,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,8,28.2,86.09,5.83,6.3067,4.8405973909728,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,9,28.05,85.05,5.67,5.1809,4.9072920074657,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,10,27.45,91.14,6.08,3.9629,3.73509714238037,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,11,27.14,89.32,6.52,4.1191,3.52813976180805,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,12,27.57,88.23,6.77,4.8744,2.88508476457108,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,13,27.29,86.11,6.86,3.7075,3.66805680550651,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,14,27.27,88.13,5.86,4.6951,4.6797579128202,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,15,26.73,87.99,6.57,2.5951,3.96672114167446,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,16,27.08,90.66,5.85,3.6182,4.42339434937606,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,17,27.15,91.35,4.96,4.9606,4.55162598609236,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,18,27.01,92.78,4.22,5.4235,4.22039872250822,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,19,26.89,90.25,5.37,4.224,4.92605912496677,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,20,26.8,92.28,5.02,5.861,4.66066574233132,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,21,27.04,92.17,5.3,6.2527,4.46966241870456,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,22,26.97,91.78,5.22,4.4515,4.61920502484597,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,23,26.92,89.12,3.95,4.6236,4.76413371986218,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,24,27.42,90.83,5.38,5.1816,4.477782363815,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,25,27.52,90.71,5.1,5.0863,4.47493379508972,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,26,26.63,88.63,6.53,1.3222,3.97009316676897,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,27,26.02,88.52,4.31,4.704,5.22592612315238,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,6,28,27.07,91.98,5.27,4.6342,4.49179282847676,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,29,27.1,88.12,5,5.2944,5.10230951080069,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,6,30,27,91.66,5.12,6.36,4.62363216784169,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,1,27.09,90.47,4.93,4.6394,4.7651389494364,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,2,26.93,91.5,6.25,4.3399,3.83935111847842,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,3,26.82,89.06,5,4.1366,5.16649936929789,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,4,27.06,89.9,4.74,5.9664,4.83879974526131,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,5,27.01,91.59,4.78,5.9539,4.58020277530675,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,6,26.89,92.31,4.85,5.5327,4.55638937975299,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,7,27.25,91.47,5.59,6.163,4.36151079535502,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,8,27.57,87.72,5.89,6.2839,4.57217918138,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,9,27.63,88.88,6.39,6.0806,3.51226580046069,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,10,27.45,89.92,6.4,6.0665,3.36971703408759,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,11,27.32,90.19,6.69,6.1222,2.79031007769789,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,12,27.11,89.3,7.18,5.1722,2.52691263164379,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,13,26.97,89.37,6.77,5.0902,3.21178707293169,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,14,26.58,89.46,5.87,5.2778,4.81001157795642,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,15,26.64,88.22,6.58,4.3992,3.95523393439016,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,16,26.38,90.62,6.1,2.5106,4.36799560400301,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,17,26.49,90.14,6.97,2.8694,3.21409021126507,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,18,26.29,91.06,7.55,3.1236,3.47489452210652,Low confidence,Lower-than-average output is mainly due to high humidity and strong wind.
2025,7,19,26.2,88.75,8.98,2.1396,5.78697188113265,Low confidence,Higher-than-average output is mainly due to high humidity and strong wind.
2025,7,20,26.03,90.91,6.48,1.7729,3.6386493100187,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,21,26.13,90.75,6.54,3.9312,3.63721523894762,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,22,26.23,91.12,5.49,3.8681,4.9153264969672,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,23,26.05,92.8,5.85,4.1818,4.19195259937208,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,24,26.09,91.36,5.43,3.4469,4.87714003263549,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,25,25.82,91.28,4.74,5.0438,5.09849153217773,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,26,25.3,90.71,5.82,3.4212,3.56256028423977,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,27,25.58,90.66,4.73,5.9731,4.93927365387521,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,28,25.82,91.7,5.24,6.6247,4.79295497874416,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,29,25.81,92.51,6.6,6.5647,3.00840612887691,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,7,30,26.24,91.92,5.74,6.293,4.56852607571339,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,7,31,26.13,93.51,6.27,4.2499,3.59682969532099,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,1,26.1,93.58,5.76,4.309,4.20275606061179,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,2,25.54,92.96,5.82,4.2672,3.54440678503483,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,3,25.47,92.51,6.26,1.6236,2.9208649226498,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,4,25.46,92.86,5.63,6.2544,3.68472514036003,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,5,25.36,94.36,6.3,5.1499,2.25707856988839,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,6,25.67,90.9,5.74,6.2515,4.22495270317816,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,7,25.79,93.31,4.41,5.7938,5.04738322241218,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,8,25.92,92.96,4.11,5.4041,5.09694496550695,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,9,25.64,92.65,3.1,5.0966,5.03054821048548,Low confidence,Lower-than-average output is mainly due to high humidity and low wind and cooler temperature.
2025,8,10,25.56,89.93,3.12,4.8499,4.19468719915269,Low confidence,Lower-than-average output is mainly due to high humidity and low wind and cooler temperature.
2025,8,11,25.69,91.52,3.79,4.1678,4.90886002805891,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,12,25.55,89.94,5.46,5.1559,4.48931111060117,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,13,25.64,91.35,5.33,5.383,4.5536342240495,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,14,26.09,92.36,5.02,5.8973,4.98271602210697,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,15,26.14,90.16,5.99,6.0785,4.50538856358023,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,16,25.96,91.02,5.82,4.0471,4.44627321092335,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,17,25.92,90.86,5.11,4.7544,5.0530357972922,Low confidence,Lower-than-average output is mainly due to high humidity and cooler temperature.
2025,8,18,26.18,93.39,4.65,5.9366,4.9375197449214,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,19,26.25,90.8,4.82,6.8854,5.20992751654429,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,20,26.14,90.4,4.25,6.966,5.15494121284557,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,21,26.33,90.8,4.71,6.7375,5.18486124734425,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,22,26.24,92.33,5.1,5.2481,4.9538639580022,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,23,26.15,91.55,4.83,6.0247,5.13894028170274,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,24,26.15,91.49,4.68,6.7982,5.15829750804653,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,25,26.63,88.92,4.96,7.0872,5.27808132357808,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,26,26.46,89.75,4.78,6.4973,5.25290823487947,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,27,26.44,91.37,5.48,4.9728,4.89240983857497,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,28,26.09,90.79,6.52,5.4108,3.63939076508334,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,29,26.39,90.55,5.58,4.3714,4.94754429672129,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,30,26.17,89.89,5.25,4.1446,5.19877217383928,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,8,31,26.24,90.74,5.09,5.6479,5.17456746762153,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,1,26.11,92.27,6.07,4.9663,4.03812329595664,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,2,26.22,90.97,5.9,5.9981,4.52946894929647,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,3,26.28,89.39,5.88,5.777,4.80032773830049,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,4,26.23,89.85,5.2,6.4483,5.2354244964773,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,5,26.27,89.06,5.27,6.0031,5.28659594446678,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,6,26.64,89.22,5.31,6.5369,5.20466859377515,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,7,26.61,88.46,5.65,6.493,5.11146913855219,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,8,26.44,90.49,5.15,5.2231,5.16119552516383,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,9,26.53,91.87,4.22,6.1385,4.84897496654108,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,10,26.73,91,4.35,5.8932,4.81506342191287,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,11,26.77,89.87,4.56,6.0254,5.00232451916908,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,12,26.58,89.19,5.2,6.2138,5.25679015075862,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,13,26.74,88.52,4.94,6.5249,5.25876819047857,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,14,26.7,87.77,3.88,5.2186,4.93501797061713,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,15,26.53,89.33,4.43,5.4859,5.16274766372167,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,16,26.93,88.66,4.41,5.4535,4.9838678335397,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,17,26.63,89.82,4.59,4.5242,5.11291404591089,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,18,26.25,88.24,4.51,5.9434,5.33737741223477,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,19,26.53,90.72,3.95,4.122,4.87365414596763,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,20,26.49,90.32,4.07,6.0715,4.96182357000386,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,21,26.79,89.39,4.02,5.9165,4.83891289853409,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,22,27.38,84.19,4.77,6.1958,5.14918969534487,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,9,23,27.3,86.41,5.34,5.4096,5.097681110768,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,24,27.1,88.55,5.45,4.9483,5.00463185234282,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,25,26.38,90.91,5.82,2.1077,4.67199790288255,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,26,26.37,87.62,5.6,2.2322,5.22722517232057,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,27,27,86.84,5.65,6.2484,5.081051015044,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,28,27.13,88.05,4.69,6.1267,5.0294728541521,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,29,26.88,89.89,4.94,6.0811,5.0146331505808,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,9,30,27.16,87.79,4.67,5.0777,5.03478994796507,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,1,27.22,87.46,4.74,6.2618,5.05496866698955,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,2,27.35,87.64,4.28,5.5735,4.83981601549911,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,3,27.55,87.81,3.76,6.4078,4.6362612556517,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,4,27.2,85.03,4.09,4.7453,5.07644753339086,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,5,27.17,85.09,3.58,4.6723,4.94965856939553,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,6,27.17,88.72,3.98,6.2179,4.68277092610404,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,7,27.08,84.71,4.89,5.5481,5.24088635809369,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,8,27.28,86.08,3.53,5.7593,4.85108915043104,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,9,27.19,86.72,3.5,5.8423,4.78966151439268,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,10,27.4,86.9,3.44,6.3818,4.75067198825619,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,11,27.45,85.66,3.32,6.2124,4.88577975521855,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,12,28,83.74,2.51,5.1977,5.29879119178942,High confidence,Lower-than-average output is mainly due to low wind.
2025,10,13,27.63,85.5,2.8,5.7547,4.95720950233219,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,14,27.36,85.93,2.56,3.5906,4.89741674823446,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,15,27.25,82.86,1.88,4.9032,5.07206849353009,High confidence,Lower-than-average output is mainly due to low wind.
2025,10,16,26.75,87.94,2.22,2.364,4.92392888210711,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,17,26.83,88.38,4.02,4.1347,4.90654352610889,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,18,26.92,89.04,2.58,4.8984,4.90427897561172,High confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,19,26.35,90.6,3.52,2.489,4.8279246565027,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,20,25.9,87.79,2.43,4.4532,4.02326550028774,High confidence,Lower-than-average output is mainly due to high humidity and low wind and cooler temperature.
2025,10,21,25.58,86.87,2.71,2.539,3.56541957037238,High confidence,Lower-than-average output is mainly due to high humidity and low wind and cooler temperature.
2025,10,22,26.68,85.47,5.15,4.643,5.37184226110326,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,23,26.89,88.94,4.4,3.3986,4.97370917164808,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,24,27.14,90.12,3.76,1.9879,4.47852115701651,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,25,27.14,88.69,3.88,4.9469,4.67487318336677,High confidence,Lower-than-average output is mainly due to high humidity.
2025,10,26,27.37,85.35,3.03,5.4473,4.89830402779486,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,10,27,27.25,87.98,4.66,3.2484,4.96467093519523,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,28,27.25,86.83,6.12,3.0209,4.53837190730862,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,29,27.41,84.93,5.49,5.6796,5.03666254137125,Low confidence,Lower-than-average output is mainly due to high humidity.
2025,10,30,27.42,83.14,3.56,6.2726,5.13736110583507,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,10,31,27.52,82.32,3.61,6.5225,5.22243358773421,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,1,27.56,82.09,4.23,6.1121,5.21290142578012,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,2,26.64,83.36,4.95,6.1783,5.33346313751707,Low confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,3,26.65,85.7,4.81,5.8042,5.38681496194122,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,4,26.79,86.08,5.63,5.7768,5.19489813390598,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,5,27.05,85.99,5.66,3.7301,5.0841360770599,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,6,27.02,82.52,5.48,5.7348,5.11947059539831,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,7,27.02,83.15,4.27,5.701,5.23827181216645,High confidence,Lower-than-average output is mainly due to typical mid-range weather conditions.
2025,11,8,26.26,86.25,3.48,4.9908,4.69185522052109,High confidence,Lower-than-average output is mainly due to high humidity.
2025,11,9,26.82,83.93,2.47,3.2863,4.71681641421782,High confidence,Lower-than-average output is mainly due to low wind.
2025,11,10,26.43,85.92,2.53,2.4156,4.38998720136432,Low confidence,Lower-than-average output is mainly due to high humidity and low wind.
2025,11,11,27.05,81.76,2.13,3.5676,4.96044185284933,Low confidence,Lower-than-average output is mainly due to low wind.
2025,11,12,27.28,82,2.05,4.2991,5.08690285358863,Low confidence,Lower-than-average output is mainly due to low wind.
2025,11,13,27.01,83.21,2.01,4.2542,4.91567858067533,High confidence,Lower-than-average output is mainly due to low wind.
2025,11,14,26.9,82.35,2.5,3.5678,4.84216833371465,High confidence,Lower-than-average output is mainly due to low wind.
2025,11,15,26.66,73.23,1.99,4.4158,5.10956166623823,High confidence,Lower-than-average output is mainly due to low wind.
